"","Naplan$ACARA.SML.ID","School Name","ratio","sport_index","teach_edu_index","tech_index","stu_atd","teach_tenure","State","Postcode","School Sector","School Type","Geolocation","ICSEA","Bottom SEA Quarter (%)","Lower Middle SEA Quarter (%)","Upper Middle SEA Quarter (%)","Indigenous Enrolments (%)","Language Background Other Than English - Yes (%)","Naplan$NAPLAN","Median_age_persons","Median_mortgage_repay_monthly","Median_tot_prsnl_inc_weekly","Median_rent_weekly","Median_tot_fam_inc_weekly","Average_num_psns_per_bedroom","Median_tot_hhd_inc_weekly","Average_household_size"
"4540",46539,"Worongary State School",13.0681818181818,48,68,64,89,12.37,"QLD","4213","Government","Primary","Major Cities",1003,31,36,24,6,13,525.054514934927,29,2000,834,450,1987,0.8,1930,3.1
"4541",47235,"Tullawong State School",14.3055555555556,55,79,65,88,15.89,"QLD","4510","Government","Primary","Major Cities",911,63,26,9,22,15,512.003278821704,29,2000,868,440,2387,1,1864,2.1
"4542",46786,"Regents Park State School",10.9655172413793,58,72,82,85,11.02,"QLD","4118","Government","Primary","Major Cities",966,47,33,16,7,21,531.071697176412,34,1647,891,310,2173,0.8,1982,2.9
"4543",46842,"Arundel State School",13.5675675675676,50,80,57,86,11.55,"QLD","4214","Government","Primary","Major Cities",1027,24,31,28,5,28,517.852165975591,41,1517,645,310,1625,0.8,1445,2.7
"4544",47114,"Forest Lake State School",12.3064516129032,60,70,66,87,16.99,"QLD","4078","Government","Primary","Major Cities",1007,29,32,25,7,42,501.627553559145,40,1300,835,200,2065,0.8,1675,2.5
"4545",47125,"Mountain Creek State School",13.2372881355932,60,77,76,87,10.71,"QLD","4557","Government","Primary","Major Cities",1049,15,33,33,3,8,517.400574781554,48,1300,644,265,1450,0.8,1190,2.3
"4546",47939,"Clover Hill State School",13.8153846153846,71,76,66,91,18.83,"QLD","4213","Government","Primary","Major Cities",1050,15,32,33,3,14,565.128811155204,51,1430,661,260,1534,0.8,1296,2.4
"4547",47076,"Burpengary Meadows State School",12.7547169811321,57,78,67,90,21.21,"QLD","4505","Government","Primary","Major Cities",1002,29,40,23,5,3,494.729166974889,46,1352,642,250,1629,0.8,1307,2.5
"4548",47198,"Springfield Lakes State School",14.7948717948718,52,79,79,90,19.35,"QLD","4300","Government","Primary","Major Cities",1025,23,33,29,5,35,521.349478752317,41,1473,627,315,1622,0.8,1425,2.7
"4549",46624,"Park Lake State School",13.0810810810811,83,68,62,89,14.04,"QLD","4211","Government","Primary","Major Cities",1028,21,35,30,5,19,520.612736299903,40,1300,882,120,2205,0.8,1620,2.5
"4550",46641,"Coomera Springs State School",13.3035714285714,52,71,86,87,15.61,"QLD","4209","Government","Primary","Major Cities",1007,26,39,26,6,15,541.976905328231,33,1900,889,415,2283,0.8,2207,3.1
"4551",46648,"Bounty Boulevard State School",14.5128205128205,48,76,69,89,12.51,"QLD","4509","Government","Primary","Major Cities",1016,26,33,27,7,22,508.418844731064,49,1300,571,300,1396,0.8,1216,2.5
"4552",52887,"Highland Reserve State School",13.3661971830986,58,71,73,86,14.93,"QLD","4209","Government","Primary","Major Cities",1025,21,38,29,5,12,509.524076404472,35,1314,794,250,1930,0.8,1549,2.6
"4553",46927,"MacKillop Catholic Primary School",13.0833333333333,63,76,61,87,17.24,"QLD","4740","Catholic","Primary","Inner Regional",995,30,38,25,8,9,512.409376491385,40,1890,954,400,2570,0.7,2213,2.7
"4554",47101,"Good Shepherd Catholic School",11.375,46,72,70,85,9.4,"QLD","4815","Catholic","Primary","Outer Regional",945,41,36,17,22,5,530.406908192067,47,992,490,180,1190,0.8,950,2.4
"4555",46802,"Emmanuel Catholic Primary School",14.3170731707317,61,76,70,87,12.28,"QLD","4740","Catholic","Primary","Inner Regional",1020,21,37,29,5,7,506.966524861487,39,1560,619,300,1598,0.8,1300,2.6
"4556",46847,"St Mary MacKillop Primary School",15.9459459459459,67,78,78,89,16.17,"QLD","4159","Catholic","Primary","Major Cities",1077,5,27,41,2,4,519.69468587579,43,2000,822,440,2277,0.7,1944,2.7
"4557",46888,"Jubilee Primary School",15.4318181818182,53,76,67,89,11.32,"QLD","4211","Catholic","Primary","Major Cities",1054,11,33,38,3,9,514.307235776109,34,2362,1136,450,2852,0.8,2320,2.5
"4558",47239,"Siena Catholic Primary School",16.5675675675676,51,74,70,89,16.55,"QLD","4556","Catholic","Primary","Major Cities",1083,5,24,40,3,5,512.262165934521,34,2362,1136,450,2852,0.8,2320,2.5
"4559",46961,"St Mary's School",15.0555555555556,44,73,62,86,10.43,"QLD","4370","Catholic","Primary","Inner Regional",1008,27,33,27,9,6,513.579984901128,39,1785,803,383,2083,0.8,1738,2.6
"4560",46725,"St Stephen's School",16.125,79,72,76,89,15.85,"QLD","4115","Catholic","Primary","Major Cities",1078,7,25,39,3,34,532.310195222591,42,1261,572,295,1356,0.7,1082,2.3
"4561",46742,"St Oliver Plunkett School",15.2926829268293,54,74,72,88,11.98,"QLD","4170","Catholic","Primary","Major Cities",1105,4,18,37,1,13,535.461303509261,31,2000,959,400,2266,0.8,2145,3
"4562",46854,"Christ the King School",11.75,75,71,78,91,14.02,"QLD","4075","Catholic","Primary","Major Cities",1123,3,15,28,4,4,520.763292294846,39,1517,604,350,1634,0.8,1300,2.6
"4563",46732,"St Edward the Confessor School",15.5277777777778,63,76,77,88,13.72,"QLD","4127","Catholic","Primary","Major Cities",1068,7,29,39,3,13,528.426163539947,28,1470,633,350,1473,0.9,1413,3.3
"4564",47296,"Guardian Angels' Primary School",14.8484848484848,48,70,55,86,11.92,"QLD","4178","Catholic","Primary","Major Cities",1082,5,23,42,3,9,517.545012258458,35,1961,630,400,1604,0.8,1593,3
"4565",47890,"Holy Cross School",7.66666666666667,66,75,71,89,15.65,"QLD","4030","Catholic","Primary","Major Cities",1131,2,10,34,1,5,535.520464352572,38,1600,759,300,1844,0.8,1578,2.7
"4566",46807,"Holy Family Primary School",10.6470588235294,68,75,71,91,19.66,"QLD","4068","Catholic","Primary","Major Cities",1151,1,8,26,2,25,506.708872431471,53,1300,674,200,1678,0.8,1245,2.2
"4567",46865,"St Mary of the Cross School",6.0625,62,77,82,87,11.95,"QLD","4030","Catholic","Primary","Major Cities",1100,2,17,36,10,35,515.919889586587,38,1733,901,330,2322,0.8,2105,2.8
"4568",47045,"Holy Spirit School",12.3478260869565,59,71,88,90,11.43,"QLD","4005","Catholic","Primary","Major Cities",1154,1,8,25,1,19,512.014691520514,43,1329,611,230,1512,0.9,1171,2.4
"4569",47064,"Holy Spirit School",12,53,79,83,88,13.45,"QLD","4500","Catholic","Primary","Major Cities",1021,21,37,31,5,27,521.925796399391,48,1300,644,265,1450,0.8,1190,2.3
"4570",47175,"Immaculate Heart School",13.2105263157895,55,80,51,86,20.01,"QLD","4305","Catholic","Primary","Major Cities",1004,25,39,28,9,7,517.468247675956,48,1300,644,265,1450,0.8,1190,2.3
"4571",46551,"Mary Immaculate Primary School",7.7,58,78,74,88,10.85,"QLD","4103","Catholic","Primary","Major Cities",1053,15,27,34,3,46,514.981326708514,47,1517,657,295,1659,0.8,1375,2.5
"4572",46764,"Mater Dei Catholic Primary School",10.8571428571429,83,75,78,87,16.03,"QLD","4060","Catholic","Primary","Major Cities",1151,1,11,27,1,8,510.902358510616,47,1200,736,210,1847,0.8,1422,2.4
"4573",46913,"Our Lady Help of Christians School",10.6666666666667,60,81,81,89,19.31,"QLD","4011","Catholic","Primary","Major Cities",1110,3,15,38,1,8,517.941326346275,47,992,490,180,1190,0.8,950,2.4
"4574",47315,"Our Lady of Dolours School",9,57,72,77,88,14.84,"QLD","4053","Catholic","Primary","Major Cities",1142,2,8,30,2,14,512.724774650542,54,1000,464,230,1114,0.8,883,2.2
"4575",46417,"Our Lady of Fatima Primary School",13.1428571428571,70,71,75,89,14.34,"QLD","4110","Catholic","Primary","Major Cities",1029,22,31,31,3,48,513.275393303642,40,1354,820,250,1864,0.8,1290,1.9
"4576",47094,"Our Lady of Lourdes Primary School",16.8181818181818,42,69,64,85,10.75,"QLD","4109","Catholic","Primary","Major Cities",1098,5,21,38,0,46,526.568465185723,45,2167,928,410,2608,0.8,2051,2.5
"4577",47771,"Our Lady of Mount Carmel School",13.7906976744186,72,77,80,88,12.93,"QLD","4151","Catholic","Primary","Major Cities",1153,2,8,27,0,4,523.12651534469,40,1300,882,120,2205,0.8,1620,2.5
"4578",46427,"Our Lady of the Angels' School",14.1463414634146,60,76,64,88,14.06,"QLD","4012","Catholic","Primary","Major Cities",1123,2,14,33,1,9,520.649315523064,27,1473,747,350,1624,0.9,1516,3.1
"4579",47746,"Our Lady of the Assumption School",12.4166666666667,63,75,62,88,24.8,"QLD","4051","Catholic","Primary","Major Cities",1111,3,16,37,3,7,507.913558754305,43,2167,896,400,2469,0.8,2378,3
"4580",48073,"Our Lady of the Rosary School",11.3333333333333,71,75,67,90,11.53,"QLD","4069","Catholic","Primary","Major Cities",1136,1,12,32,1,13,515.602041790353,49,1248,561,240,1347,0.8,1137,2.5
"4581",46537,"Our Lady of the Sacred Heart Catholic Primary School",14.3243243243243,54,76,74,86,19.13,"QLD","4076","Catholic","Primary","Major Cities",1063,15,26,35,1,46,511.306256648161,31,1376,500,300,1275,0.9,1172,2.9
"4582",46616,"Our Lady of the Way School",11.5416666666667,58,75,70,87,16.82,"QLD","4502","Catholic","Primary","Major Cities",1048,13,34,32,5,14,524.77262631029,35,1627,869,350,2139,0.8,2004,3
"4583",47088,"Queen of Apostles Primary School",9.11428571428571,51,72,70,88,18.63,"QLD","4053","Catholic","Primary","Major Cities",1097,4,19,40,2,7,522.056454494705,48,1472,578,300,1457,0.8,1292,2.6
"4584",46438,"Sacred Heart School",14.8648648648649,59,70,83,85,11.79,"QLD","4304","Catholic","Primary","Major Cities",1026,18,37,32,6,8,512.204854476117,40,2037,954,440,2555,0.8,2267,2.8
"4585",46439,"Sacred Heart Primary School",10.7777777777778,71,72,78,89,13.62,"QLD","4017","Catholic","Primary","Major Cities",1086,7,22,38,2,8,513.335663956501,33,1517,779,340,1857,0.8,1713,2.8
"4586",46437,"St Agatha's Primary School",14.6086956521739,66,69,75,89,12.89,"QLD","4011","Catholic","Primary","Major Cities",1150,0,6,30,0,6,522.594777194212,49,1300,571,300,1396,0.8,1216,2.5
"4587",46459,"St Agnes School",15.4137931034483,65,72,76,85,14.05,"QLD","4122","Catholic","Primary","Major Cities",1102,3,18,38,2,9,518.588304862996,37,2167,1050,475,2687,0.8,2637,3.1
"4588",46477,"St Ambrose's Primary School",11.5294117647059,89,79,67,91,18.28,"QLD","4051","Catholic","Primary","Major Cities",1159,1,9,25,2,7,521.543331012111,41,1300,712,260,1628,0.8,1357,2.6
"4589",46672,"St Anthony's School",15.2727272727273,84,71,67,89,12.22,"QLD","4031","Catholic","Primary","Major Cities",1124,2,13,38,1,5,512.692185379952,42,1114,770,155,1872,0.8,1436,2.5
"4590",46720,"St Bernard's School",13.1764705882353,54,72,81,90,12.9,"QLD","4122","Catholic","Primary","Major Cities",1082,7,24,38,1,41,516.334761567171,46,1950,729,420,1974,0.8,1745,2.7
"4591",46741,"St Brendan's Primary School",5.76470588235294,44,79,65,85,19.45,"QLD","4105","Catholic","Primary","Major Cities",997,32,30,28,5,51,520.937643654973,34,1950,859,410,2194,0.8,2203,3.4
"4592",46744,"St Catherine's Catholic Primary School",15.969696969697,59,76,94,87,13.46,"QLD","4122","Catholic","Primary","Major Cities",1111,3,17,37,2,16,514.719744953794,40,1300,835,200,2065,0.8,1675,2.5
"4593",47004,"St Columba's Primary School",14.45,58,75,73,89,10.66,"QLD","4051","Catholic","Primary","Major Cities",1162,1,6,25,0,8,507.619215017058,40,1169,780,200,1704,0.8,1358,2.4
"4594",47343,"St Bernardine's School",17.047619047619,58,80,73,86,13.34,"QLD","4118","Catholic","Primary","Major Cities",1030,17,39,33,4,24,515.772573069053,41,1473,627,315,1622,0.8,1425,2.7
"4595",46691,"St Dympna's Parish School",16.8157894736842,49,74,66,86,13.36,"QLD","4034","Catholic","Primary","Major Cities",1112,2,16,38,1,21,514.662800975055,44,2167,776,580,2148,0.8,1918,2.7
"4596",47071,"St Elizabeth's School",12.8148148148148,65,73,91,90,12.03,"QLD","4121","Catholic","Primary","Major Cities",1129,2,11,31,1,6,502.37104818592,45,1517,605,310,1471,0.8,1199,2.5
"4597",47768,"St Finbarr's School",9.5625,53,79,81,89,14.75,"QLD","4060","Catholic","Primary","Major Cities",1154,1,9,27,1,11,515.336489733884,30,1733,1061,370,2389,0.8,2253,2.9
"4598",46974,"St Flannan's School",13.7407407407407,77,71,73,90,16.91,"QLD","4034","Catholic","Primary","Major Cities",1067,11,24,37,3,56,520.16002958198,30,1750,793,380,1850,0.8,1695,2.9
"4599",47051,"St Francis Xavier School",14.7714285714286,48,73,78,86,15.84,"QLD","4300","Catholic","Primary","Major Cities",994,32,40,22,6,39,505.558273529077,31,1892,1014,420,2323,0.8,2231,3.1
"4600",48041,"St Gerard Majella Primary School",13.2,62,71,63,89,17.98,"QLD","4868","Catholic","Primary","Outer Regional",1042,12,34,34,5,15,558.266890753919,51,1473,567,345,1333,0.7,1109,2.3
"4601",46466,"St Ignatius School",12.8636363636364,59,73,79,88,13.63,"QLD","4066","Catholic","Primary","Major Cities",1151,0,6,29,1,12,513.094339355355,49,1248,561,240,1347,0.8,1137,2.5
"4602",46480,"St Ita's Regional Primary School",15.2608695652174,66,75,55,89,15.22,"QLD","4102","Catholic","Primary","Major Cities",1128,2,12,32,1,15,508.232761583535,29,2080,784,400,2321,1,1759,2.3
"4603",47766,"St James Primary School",10.9333333333333,55,70,76,89,15.36,"QLD","4151","Catholic","Primary","Major Cities",1104,7,17,33,1,19,513.779535591908,41,1473,627,315,1622,0.8,1425,2.7
"4604",47787,"St Joachim's School",12.5769230769231,74,73,68,89,13.92,"QLD","4121","Catholic","Primary","Major Cities",1123,1,13,34,2,7,516.480081373336,40,1169,780,200,1704,0.8,1358,2.4
"4605",47789,"St John Vianney's Primary School",16.1,68,89,88,90,14.72,"QLD","4179","Catholic","Primary","Major Cities",1102,2,18,40,2,4,531.662777310248,48,1083,577,215,1353,0.8,1051,2.3
"4606",46747,"St Joseph's School",13.3333333333333,81,71,85,92,12.3,"QLD","4065","Catholic","Primary","Major Cities",1164,0,5,25,0,3,520.544016849384,45,1300,714,215,1720,0.8,1359,2.4
"4607",47767,"St Joseph's Primary School",16.3333333333333,65,77,71,90,11.98,"QLD","4075","Catholic","Primary","Major Cities",1128,3,14,32,0,23,522.408801279829,38,1885,801,290,2202,0.8,1986,2.8
"4608",46493,"St Joseph's Primary School",13.7727272727273,54,73,71,88,13.58,"QLD","4169","Catholic","Primary","Major Cities",1132,1,12,33,0,23,522.535836325576,38,1118,606,250,1346,0.8,972,2.1
"4609",46915,"St Joseph's School",16.0833333333333,51,74,60,86,14.23,"QLD","4305","Catholic","Primary","Major Cities",1026,19,39,31,6,3,519.314913891969,47,1000,620,220,1502,0.8,1200,2.4
"4610",46916,"St Joseph's School",9.88235294117647,79,80,70,91,25.18,"QLD","4012","Catholic","Primary","Major Cities",1105,3,16,38,5,25,505.599069179637,37,1950,795,430,2098,0.8,2073,3.1
"4611",47951,"St Joseph's Tobruk Memorial School",14,53,74,72,86,15.69,"QLD","4207","Catholic","Primary","Major Cities",1006,27,38,27,7,10,497.533395597711,46,1227,636,250,1654,0.8,1361,2.5
"4612",53049,"St Joseph's Catholic Primary School",15.4,51,71,71,89,14.47,"QLD","4017","Catholic","Primary","Major Cities",1074,8,27,38,1,20,540.341088066983,38,1600,759,300,1844,0.8,1578,2.7
"4613",46679,"St Kevin's School",15.5454545454545,61,72,65,89,12.87,"QLD","4034","Catholic","Primary","Major Cities",1089,4,25,38,2,16,520.598609866485,46,1227,636,250,1654,0.8,1361,2.5
"4614",47253,"St Kieran's School",14.8636363636364,51,74,74,90,12.93,"QLD","4017","Catholic","Primary","Major Cities",1101,4,17,43,1,6,526.265336193509,46,1227,636,250,1654,0.8,1361,2.5
"4615",47265,"St Mark's School",12.8648648648649,48,75,70,85,13.5,"QLD","4077","Catholic","Primary","Major Cities",992,39,30,21,1,76,513.707159873714,47,1408,648,260,1520,0.8,1201,2.3
"4616",47770,"St Martin's School",15.047619047619,55,72,83,87,16.47,"QLD","4152","Catholic","Primary","Major Cities",1107,3,17,41,1,11,518.242628578163,27,1950,851,435,1855,0.8,1839,3.1
"4617",46709,"St Mary's Primary School",17.1515151515152,43,74,77,88,17.09,"QLD","4305","Catholic","Primary","Major Cities",1046,13,34,34,4,5,515.678855775409,52,1336,507,275,1277,0.9,1009,2.2
"4618",46938,"St Paul's School",11.7586206896552,53,76,55,85,19.07,"QLD","4114","Catholic","Primary","Major Cities",931,59,23,13,6,66,515.90946774582,37,1950,857,500,2062,0.8,1911,2.8
"4619",47822,"St Peter Chanel Primary School",10.4,63,71,83,87,10.93,"QLD","4061","Catholic","Primary","Major Cities",1140,2,10,32,0,6,530.224141952544,42,1733,767,300,2088,0.8,1781,2.6
"4620",46457,"St Peter's Catholic Primary School",14.304347826087,54,71,54,86,23.35,"QLD","4510","Catholic","Primary","Major Cities",1018,22,39,29,8,15,506.907475408156,38,1018,774,200,1628,0.7,1334,2.4
"4621",46530,"Sts Peter and Paul's School",15.4047619047619,75,79,81,89,12.76,"QLD","4171","Catholic","Primary","Major Cities",1151,1,8,29,1,5,514.723788292791,37,1300,649,295,1515,0.8,1194,2.3
"4622",46722,"St Peter's Primary School",15.3939393939394,60,68,73,87,18.16,"QLD","4123","Catholic","Primary","Major Cities",1079,6,26,40,1,24,522.096919880387,46,1550,644,250,1674,0.9,1437,2.6
"4623",46805,"St Pius' Primary School",14.4705882352941,66,78,67,87,10.96,"QLD","4014","Catholic","Primary","Major Cities",1088,5,21,40,3,13,532.339771127419,47,1517,657,295,1659,0.8,1375,2.5
"4624",46898,"St Pius X School",9.77777777777778,57,76,66,89,12.63,"QLD","4107","Catholic","Primary","Major Cities",1091,4,19,40,2,14,506.330635455683,47,1517,657,295,1659,0.8,1375,2.5
"4625",46920,"St Sebastian's Primary School",10.5625,66,71,78,91,12.31,"QLD","4104","Catholic","Primary","Major Cities",1123,3,15,30,0,15,509.369210883313,48,2167,815,288,2772,0.8,1908,2.4
"4626",47065,"St Thomas' School",14.5,55,77,74,89,17.88,"QLD","4152","Catholic","Primary","Major Cities",1138,1,9,32,1,2,522.064843913746,37,1400,743,295,1765,0.8,1345,2.2
"4627",47085,"St Matthew's School",14.8717948717949,69,78,63,88,13.75,"QLD","4130","Catholic","Primary","Major Cities",1053,10,33,39,4,8,520.832362737758,38,715,914,150,1929,0.8,1502,2.4
"4628",47121,"St William's Primary School",14.6451612903226,88,69,67,90,15.75,"QLD","4054","Catholic","Primary","Major Cities",1109,4,16,37,2,7,525.796567059169,42,1733,767,300,2088,0.8,1781,2.6
"4629",47162,"Christ the King Catholic Primary School",13.56,42,73,65,87,16.27,"QLD","4508","Catholic","Primary","Major Cities",992,28,42,24,12,3,518.676339820715,31,2000,959,400,2266,0.8,2145,3
"4630",47820,"St Anthony's School",14.6764705882353,61,74,63,88,13.68,"QLD","4161","Catholic","Primary","Major Cities",1042,13,36,36,4,7,517.305577315875,45,1517,720,200,1884,0.8,1391,2.6
"4631",46517,"St Andrew's Catholic School",12.3541666666667,73,76,63,91,13.22,"QLD","4055","Catholic","Primary","Major Cities",1101,3,18,41,2,7,512.37190525215,36,1820,870,350,2294,0.9,2036,2.8
"4632",46562,"All Saints' School",10.3,55,76,52,88,12.76,"QLD","4310","Catholic","Primary","Inner Regional",1030,19,38,28,4,2,515.438295087456,55,1170,471,250,1176,0.8,959,2.2
"4633",46870,"Guardian Angels' Catholic Primary School",17.6086956521739,91,74,70,89,10.31,"QLD","4214","Catholic","Primary","Major Cities",1073,8,28,38,1,10,521.862103990051,36,910,1241,80,2613,0.8,2207,2.5
"4634",46504,"Marymount Primary School",17.5344827586207,50,73,72,88,13.98,"QLD","4220","Catholic","Primary","Major Cities",1085,5,24,40,3,5,508.406567989418,36,910,1241,80,2613,0.8,2207,2.5
"4635",46584,"Our Lady of Good Counsel School",13.35,52,68,65,86,11.03,"QLD","4343","Catholic","Primary","Inner Regional",999,29,41,24,4,24,517.56664070249,55,1170,471,250,1176,0.8,959,2.2
"4636",46639,"St Augustine's Parish Primary School",14.8055555555556,63,85,73,85,15.3,"QLD","4223","Catholic","Primary","Major Cities",1083,7,24,39,3,5,531.537528237524,47,992,490,180,1190,0.8,950,2.4
